SCHOOL_ID,DATUM,INSTELLINGSNAAM_VESTIGING,POSTCODE_VESTIGING,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,PROVINCIE,SOORT_PO,DENOMINATIE_VESTIGING,BEVOEGD_GEZAG_NUMMER,EXAMEN,EXAMEN_AANTAL,EXAMEN_GEM
019QJ_2017,2017,SSBO t Hoge Holt,9301MK,RODEN,1699,Noordenveld,Drenthe,Sbo,Openbaar,11711,ROUTE8,19,145.52631578947398
019QS_2017,2017,De Dijk,6708AA,WAGENINGEN,289,Wageningen,Gelderland,Sbo,Openbaar,41461,ROUTE8,17,142.294117647059
019RA_2017,2017,SBO De Delta,9901CE,APPINGEDAM,3,Appingedam,Groningen,Sbo,Algemeen bijzonder,41414,ROUTE8,12,132.25
019RC_2017,2017,De Wetterwille,8601ZP,SNEEK,1900,S·dwest-FryslÔn,Friesland,Sbo,Openbaar,42546,ROUTE8,15,143.13333333333298
019RD_2017,2017,Hugo De Grootsch,6828TT,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,12,523.833333333333
019RE_2017,2017,Panta rhei,7415KP,DEVENTER,150,Deventer,Overijssel,Sbo,Algemeen bijzonder,41274,ROUTE8,17,173.11764705882402
019RG_2017,2017,Basisschool De Hoeksteen,2991RK,BARENDRECHT,489,Barendrecht,Zuid-Holland,Bo,Protestants-Christelijk,37949,IEP,22,78.78958999539
019RJ_2017,2017,Banisschool,7463CJ,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Reformatorisch,42122,CET,42,534.190476190476
019RK_2017,2017,RK Basissch St Bavo,2025RD,HAARLEM,392,Haarlem,Noord-Holland,Bo,Rooms-Katholiek,47322,IEP,26,82.1992676915202
119RK_2017,2017,RK Basisschool St Bavo,2026SJ,HAARLEM,392,Haarlem,Noord-Holland,Bo,Rooms-Katholiek,47322,IEP,38,80.9748731024368
019RS_2017,2017,SSBO Dr JP Heije,2132DR,HOOFDDORP,394,Haarlemmermeer,Noord-Holland,Sbo,Openbaar,13622,IEP,8,69.85537122198579
019RY_2017,2017,De Werveling Basisschool,3768CC,SOEST,342,Soest,Utrecht,Bo,Protestants-Christelijk,41242,CET,30,538.633333333333
019SF_2017,2017,RK BS Sint Antonius,4882BH,KLEIN ZUNDERT,879,Zundert,Noord-Brabant,Bo,Rooms-Katholiek,78066,ROUTE8,26,219.07692307692298
019SG_2017,2017,Nutsbasissch Morgenstond,2545VC,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,CET,21,536.333333333333
019SI_2017,2017,De La Reysch,2571GH,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,29,530.034482758621
019SZ_2017,2017,PC Basissch Het Kompas,2992VH,BARENDRECHT,489,Barendrecht,Zuid-Holland,Bo,Protestants-Christelijk,37949,IEP,72,81.5003077418564
019TA_2017,2017,De Vuurtoren,2587EB,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Protestants-Christelijk,70176,CET,33,536.757575757576
019TB_2017,2017,Brekeldschool,7462GS,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Reformatorisch,42122,CET,26,534.653846153846
019TK_2017,2017,Da Costa Basisschool,3761AJ,SOEST,342,Soest,Utrecht,Bo,Protestants-Christelijk,41242,CET,27,539.0
019TL_2017,2017,RK Basisschool St Anna,4881XE,ZUNDERT,879,Zundert,Noord-Brabant,Bo,Rooms-Katholiek,78066,CET,26,532.423076923077
019TM_2017,2017,Nutsbasissch Mm Boldingh,2517SC,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,CET,32,536.875
019TO_2017,2017,Het Volle Leven,2587BB,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,41,534.5365853658541
019UB_2017,2017,Burg De Monchyschool,6841GD,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,13,522.538461538462
019UC_2017,2017,Basissch Gr V Prinsterer,2992DN,BARENDRECHT,489,Barendrecht,Zuid-Holland,Bo,Protestants-Christelijk,37949,CET,53,536.77358490566
019UE_2017,2017,In Den Climtuin,7461XN,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Reformatorisch,42122,CET,28,534.821428571429
019UF_2017,2017,RK Basissch St Liduina,2022RA,HAARLEM,392,Haarlem,Noord-Holland,Bo,Rooms-Katholiek,47322,IEP,53,81.222863689213
019UH_2017,2017,Insingerbasisschool,3766MA,SOEST,342,Soest,Utrecht,Bo,Protestants-Christelijk,41242,CET,27,538.259259259259
019UI_2017,2017,RK Basisschool St Jozef,4884AB,WERNHOUT,879,Zundert,Noord-Brabant,Bo,Rooms-Katholiek,78066,CET,16,536.75
019UJ_2017,2017,Nutsbasissch Laan V Poot,2566DA,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,CET,29,541.51724137931
019UK_2017,2017,Jan Ligthartsch,2515GE,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,36,534.777777777778
019US_2017,2017,Het Mozaiek,6832HG,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,51,529.980392156863
019UU_2017,2017,PC Basisschool De Ark,2991KM,BARENDRECHT,489,Barendrecht,Zuid-Holland,Bo,Protestants-Christelijk,37949,IEP,42,80.4810696481418
019UZ_2017,2017,BS Zonnebloem Zundert,4881EH,ZUNDERT,879,Zundert,Noord-Brabant,Bo,Rooms-Katholiek,78066,CET,18,530.666666666667
019VA_2017,2017,Nutsbasissch,2593TL,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,CET,25,536.28
019VB_2017,2017,De Wissel,2541RL,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,35,530.542857142857
019VC_2017,2017,SSBO Dr Bekenkamp,9724EJ,GRONINGEN,14,Groningen,Groningen,Sbo,Openbaar,42510,ROUTE8,31,145.225806451613
119VC_2017,2017,SSBO Dr Bekenkamp,9741BX,GRONINGEN,14,Groningen,Groningen,Sbo,Openbaar,42510,ROUTE8,24,141.916666666667
019VH_2017,2017,De Oranjeschool,2583AA,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Protestants-Christelijk,70176,CET,45,529.422222222222
019VI_2017,2017,Haarschool,7462BZ,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Reformatorisch,42122,CET,41,539.560975609756
019VJ_2017,2017,Basisschool Manjefiek,6218AV,MAASTRICHT,935,Maastricht,Limburg,Bo,Rooms-Katholiek,41373,CET,42,527.9047619047619
019VL_2017,2017,Nutsbasissch Zorgvliet,2517JX,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,IEP,31,88.8000361510354
019VP_2017,2017,Dr Aletta Jacobssch,6835CD,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,23,537.304347826087
019VR_2017,2017,De Ronde Maat,7462LX,RIJSSEN,1742,Rijssen-Holten,Overijssel,Bo,Reformatorisch,42122,CET,24,535.833333333333
019VU_2017,2017,Nutsbasissch Woonstede,2543VR,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Algemeen bijzonder,20281,IEP,19,74.4281101975421
019VX_2017,2017,Blinkertsch,6843JM,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,14,530.785714285714
019VY_2017,2017,Basisschool De Bron,3766ED,SOEST,342,Soest,Utrecht,Bo,Protestants-Christelijk,41242,CET,26,539.653846153846
119VY_2017,2017,PCBS Prof. Waterink,3765CT,SOEST,342,Soest,Utrecht,Bo,Protestants-Christelijk,41242,CET,17,537.0
019WE_2017,2017,Jeroen Boschschool,6844GA,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,20,536.1
019WG_2017,2017,Anne Franksch,6845JE,ARNHEM,202,Arnhem,Gelderland,Bo,Openbaar,41645,CET,13,529.307692307692
019WO_2017,2017,Het Galjoen,2525ZV,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,21,523.047619047619
019XM_2017,2017,SSBO De Driesprong,1066CV,AMSTERDAM,363,Amsterdam,Noord-Holland,Sbo,Rooms-Katholiek,77690,CET,26,514.192307692308
019XU_2017,2017,De Tweemaster,2583JH,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,16,524.0
019YH_2017,2017,RK Basissch Olof Palme,5152JB,DRUNEN,797,Heusden,Noord-Brabant,Bo,Rooms-Katholiek,78222,CET,75,540.24
019YL_2017,2017,De Voorsprong,2525AA,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,38,527.236842105263
019YO_2017,2017,PC B Pr Willem Alexander,4005AH,TIEL,281,Tiel,Gelderland,Bo,Protestants-Christelijk,41424,ROUTE8,50,190.9
019YS_2017,2017,De Vlierboom,2564JJ,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,24,526.166666666667
019YX_2017,2017,De Leeuwerikhoeve,2591BR,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,16,532.5
019ZB_2017,2017,PC Basissch Pr Maurits,4007HD,TIEL,281,Tiel,Gelderland,Bo,Protestants-Christelijk,41424,CET,64,532.59375
019ZE_2017,2017,PC Basissch Prinses Margriet,4003AL,TIEL,281,Tiel,Gelderland,Bo,Protestants-Christelijk,41424,IEP,10,84.7630000351927
019ZF_2017,2017,Prinses Marijkeschool,2525TA,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,37,525.216216216216
019ZG_2017,2017,Goeman Borgesius,1067EZ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,CET,47,527.212765957447
019ZH_2017,2017,PC Basissch Prins Claus,4003TL,TIEL,281,Tiel,Gelderland,Bo,Protestants-Christelijk,41424,CET,26,534.923076923077
019ZJ_2017,2017,Zuidwalschool,2512CW,'S-GRAVENHAGE,518,'s-Gravenhage,Zuid-Holland,Bo,Openbaar,41572,CET,18,531.944444444444
020BW_2017,2017,Opb Basissch De Krulder,2221SC,KATWIJK ZH,537,Katwijk,Zuid-Holland,Bo,Openbaar,41362,CET,13,531.0
020BX_2017,2017,SSBO De Meander,9406XP,ASSEN,106,Assen,Drenthe,Sbo,Openbaar,42719,ROUTE8,45,146.755555555556
020CB_2017,2017,Kath Basissch Pius X,2291SX,WATERINGEN,1783,Westland,Zuid-Holland,Bo,Rooms-Katholiek,20671,CET,44,528.863636363636
020CV_2017,2017,Basissch St Jozef,2292AD,WATERINGEN,1783,Westland,Zuid-Holland,Bo,Rooms-Katholiek,20671,CET,54,536.611111111111
020CX_2017,2017,Koningin Beatrixschool,4101BK,CULEMBORG,216,Culemborg,Gelderland,Bo,Protestants-Christelijk,41424,CET,13,536.538461538462
020DJ_2017,2017,Kath Basissch Maria,2291MB,WATERINGEN,1783,Westland,Zuid-Holland,Bo,Rooms-Katholiek,20671,CET,33,532.757575757576
020DK_2017,2017,Bs Koning Willem Alexander,4102JA,CULEMBORG,216,Culemborg,Gelderland,Bo,Protestants-Christelijk,41424,CET,28,538.214285714286
020DV_2017,2017,Basissch Andreashof,2295PE,KWINTSHEUL,1783,Westland,Zuid-Holland,Bo,Rooms-Katholiek,20671,CET,30,534.6
020EL_2017,2017,Montessorischool de Plotter,7204CV,ZUTPHEN,301,Zutphen,Gelderland,Bo,Openbaar,41566,IEP,44,78.20692355364629
020FB_2017,2017,Bs De Waaier,7204KM,ZUTPHEN,301,Zutphen,Gelderland,Bo,Openbaar,41566,CET,23,526.260869565217
020FE_2017,2017,Jan Ligthartbs,7203JB,ZUTPHEN,301,Zutphen,Gelderland,Bo,Openbaar,41566,CET,10,531.0
020FG_2017,2017,BS Theo Thyssen,7205BZ,ZUTPHEN,301,Zutphen,Gelderland,Bo,Openbaar,41566,CET,16,537.625
020FI_2017,2017,OBS De Parel,7206CS,ZUTPHEN,301,Zutphen,Gelderland,Bo,Openbaar,41566,CET,13,537.307692307692
020FK_2017,2017,De Barkentijn,3077HD,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,IEP,30,76.0906214899301
020GB_2017,2017,SSBO Palet,5831EW,BOXMEER,756,Boxmeer,Noord-Brabant,Sbo,Rooms-Katholiek,48348,ROUTE8,25,145.84
020GP_2017,2017,De Harlekijn,5691CD,SON EN BREUGEL,848,Son en Breugel,Noord-Brabant,Bo,Algemeen bijzonder,40378,CET,29,540.793103448276
020GW_2017,2017,Basissch de Bloktempel,5691HB,SON EN BREUGEL,848,Son en Breugel,Noord-Brabant,Bo,Algemeen bijzonder,40378,CET,55,536.527272727273
020GY_2017,2017,Basisschool het Baken,3844EL,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,18,530.555555555556
020HA_2017,2017,De Kleine Wereld,3061EW,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,IEP,28,68.2615164580624
020HF_2017,2017,BS De Schakel,3842EH,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,40,539.425
020HH_2017,2017,Basissch de Wegwijzer,3844BA,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,25,540.24
020HJ_2017,2017,Basisschool De Brug,3843EZ,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,22,527.636363636364
020HK_2017,2017,Basisschool het Kompas,3841KE,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,37,536.810810810811
020HL_2017,2017,Basisschool de Rank,3841CV,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,CET,26,542.807692307692
020HM_2017,2017,Bs Willem Alexander,3843BG,HARDERWIJK,243,Harderwijk,Gelderland,Bo,Protestants-Christelijk,85476,IEP,22,80.8181324222016
020HQ_2017,2017,Basisschool de Esch,3063SJ,ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,CET,19,535.631578947368
020IM_2017,2017,Ludgerusschool,3768GM,SOEST,342,Soest,Utrecht,Bo,Rooms-Katholiek,65430,CET,45,536.466666666667
020IN_2017,2017,De Damiaanschool,3702VM,ZEIST,355,Zeist,Utrecht,Bo,Rooms-Katholiek,69447,IEP,71,82.8211432991403
020IQ_2017,2017,RK Bs de Driesprong,3762CZ,SOEST,342,Soest,Utrecht,Bo,Rooms-Katholiek,65430,CET,28,538.785714285714
020IR_2017,2017,Basisschool de Griffel,3704KC,ZEIST,355,Zeist,Utrecht,Bo,Rooms-Katholiek,69447,IEP,28,75.75602502885108
020IT_2017,2017,Basisschool de Wegwijzer,3766CP,SOEST,342,Soest,Utrecht,Bo,Rooms-Katholiek,65430,CET,25,533.72
020IY_2017,2017,RK Montessori-School,3764DK,SOEST,342,Soest,Utrecht,Bo,Rooms-Katholiek,65430,CET,27,539.037037037037
020IZ_2017,2017,De Kameleon,3734VH,DEN DOLDER,355,Zeist,Utrecht,Bo,Rooms-Katholiek,69447,IEP,28,88.09992149838551
020JB_2017,2017,Basisschool de Achtbaan,3762JC,SOEST,342,Soest,Utrecht,Bo,Rooms-Katholiek,65430,CET,26,536.923076923077
020KF_2017,2017,Mont. Elzeneind,5343GH,OSS,828,Oss,Noord-Brabant,Bo,Rooms-Katholiek,75388,CET,27,532.592592592593
020KL_2017,2017,RK SSBO de Griffel,6415SB,HEERLEN,917,Heerlen,Limburg,Sbo,Rooms-Katholiek,41506,ROUTE8,58,141.586206896552
020KR_2017,2017,Basisschool Sterrebos,5343VC,OSS,828,Oss,Noord-Brabant,Bo,Rooms-Katholiek,75388,CET,39,532.641025641026
020KT_2017,2017,Basisschool De Blinkerd,5344GK,OSS,828,Oss,Noord-Brabant,Bo,Rooms-Katholiek,75388,CET,17,532.294117647059
020KW_2017,2017,OBS Plevier,3191GA,HOOGVLIET ROTTERDAM,599,Rotterdam,Zuid-Holland,Bo,Openbaar,41775,IEP,54,76.7658431771525
020NV_2017,2017,SSBO De Bolster,6601XR,WIJCHEN,296,Wijchen,Gelderland,Sbo,Rooms-Katholiek,38001,ROUTE8,29,155.206896551724
020OQ_2017,2017,Kortland,2923CH,KRIMPEN AAN DEN IJSSEL,542,Krimpen aan den IJssel,Zuid-Holland,Bo,Openbaar,41545,CET,76,536.315789473684
020OW_2017,2017,Basisschool t Einder,5422AN,GEMERT,1652,Gemert-Bakel,Noord-Brabant,Bo,Openbaar,41860,CET,29,533.48275862069
020PN_2017,2017,OBS de Groeiplaneet,2924XP,KRIMPEN AAN DEN IJSSEL,542,Krimpen aan den IJssel,Zuid-Holland,Bo,Openbaar,41545,CET,66,532.515151515152
020QG_2017,2017,SBO De Boemerang,7322GK,APELDOORN,200,Apeldoorn,Gelderland,Sbo,Openbaar,41616,ROUTE8,28,144.571428571429
020RD_2017,2017,SSBO Sonnevanck,3081HZ,ROTTERDAM,599,Rotterdam,Zuid-Holland,Sbo,Openbaar,41775,CET,5,509.4
020RE_2017,2017,SBO C Leeflang,3042GA,ROTTERDAM,599,Rotterdam,Zuid-Holland,Sbo,Openbaar,41775,CET,11,510.0
020SC_2017,2017,Holendrecht,1106LP,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,20,525.0
020SE_2017,2017,Huizingaschool,1065VT,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,CET,25,528.48
020SG_2017,2017,Brede School De Kinkerbuurt,1053PE,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,31,537.193548387097
020SH_2017,2017,OBS IJPlein,1021RA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,42553,CET,16,529.4375
020SJ_2017,2017,Linnaeus,1092SE,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41774,CET,22,531.181818181818
020SK_2017,2017,Louis Bouwmeester,1065KW,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,CET,27,537.481481481482
020SL_2017,2017,OBS de Toekomst,1062AA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,CET,24,526.541666666667
020SQ_2017,2017,SSBO De Rank,7604XK,ALMELO,141,Almelo,Overijssel,Sbo,Protestants-Christelijk,41472,ROUTE8,8,165.5
020SZ_2017,2017,de Schatgraver,6372JA,LANDGRAAF,882,Landgraaf,Limburg,Bo,Rooms-Katholiek,41516,ROUTE8,38,200.0
020TD_2017,2017,Op Gen Hei,6373BJ,LANDGRAAF,882,Landgraaf,Limburg,Bo,Rooms-Katholiek,41516,CET,31,533.645161290323
020TN_2017,2017,Basisschool 'T Valder,6373TT,LANDGRAAF,882,Landgraaf,Limburg,Bo,Rooms-Katholiek,41516,CET,22,534.954545454546
020TP_2017,2017,De Ster,1107NG,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,9,521.666666666667
020TQ_2017,2017,Rosa Boekdrukker,1056DT,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,15,520.666666666667
020TR_2017,2017,Merkelbach,1082LP,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,14,536.857142857143
020TS_2017,2017,Basisschool De Wielewaal,1077HA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,38,542.0
020TT_2017,2017,Bs Het Winterkoninkje,1053CS,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,46,540.021739130435
020TV_2017,2017,Bs De Pinksterbloem,1091EG,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41774,CET,33,540.090909090909
020TW_2017,2017,5e Mont Watergraafsmeer,1098JA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41774,CET,73,537.58904109589
020TX_2017,2017,Basisschool Anne Frank,1078VJ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,ROUTE8,33,213.121212121212
120TX_2017,2017,Basisschool Anne Frank,1073TE,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,13,536.923076923077
220TX_2017,2017,Basisschool Anne Frank,1079AZ,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,34,536.117647058824
320TX_2017,2017,Basisschool Anne Frank,1082LP,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,9,534.111111111111
020UL_2017,2017,RK Bs 'T Klankbord,2331DV,LEIDEN,546,Leiden,Zuid-Holland,Bo,Rooms-Katholiek,57266,CET,26,536.653846153846
020UO_2017,2017,RK Bs De Springplank,2263EV,LEIDSCHENDAM,1916,Leidschendam-Voorburg,Zuid-Holland,Bo,Rooms-Katholiek,41447,IEP,16,65.5824839825316
020UP_2017,2017,7e Montessorischool,1058EB,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,IEP,60,83.4969593716507
020UU_2017,2017,Bs Maria Bernadette,2264TA,LEIDSCHENDAM,1916,Leidschendam-Voorburg,Zuid-Holland,Bo,Rooms-Katholiek,41447,CET,32,536.90625
020UV_2017,2017,Basisschool De Meidoorn,1057JA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,52,536.0
020UW_2017,2017,RK Bs De Tweemaster,2318TJ,LEIDEN,546,Leiden,Zuid-Holland,Bo,Rooms-Katholiek,57266,CET,43,534.767441860465
020VA_2017,2017,OBS Jordaan,1016RX,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,39,543.7692307692311
020VB_2017,2017,RK Sint Joseph-School,2313JE,LEIDEN,546,Leiden,Zuid-Holland,Bo,Rooms-Katholiek,57266,CET,85,539.2
020VD_2017,2017,RK Bs Pacelli-School,2332XH,LEIDEN,546,Leiden,Zuid-Holland,Bo,Rooms-Katholiek,57266,CET,12,533.416666666667
020VE_2017,2017,Basisschool Gaasperdam,1106DV,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,11,526.090909090909
020VF_2017,2017,RK Basisschool De Singel,2315HG,LEIDEN,546,Leiden,Zuid-Holland,Bo,Rooms-Katholiek,57266,CET,16,526.9375
020VG_2017,2017,Narcis Querido,1055WC,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,24,537.208333333333
020VI_2017,2017,OBS Nellestein,1108EL,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,30,532.2
020VJ_2017,2017,Nicolaas Maes,1071RH,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,55,544.272727272727
020VK_2017,2017,De Witte Olifant,1011LX,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,24,543.125
020VN_2017,2017,P. J. Troelstra,1067CG,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41579,CET,72,532.916666666667
020VP_2017,2017,Bs Annie M G Schmidt,1054ZB,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,31,536.967741935484
120VP_2017,2017,Bs Annie M G Schmidt,1053LW,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,14,533.5
020VU_2017,2017,De Waterkant,1052SC,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,50,538.08
020VX_2017,2017,OBS Multatuli-School,1055KV,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,32,527.75
020WT_2017,2017,SSBO Het Spectrum,1097DM,AMSTERDAM,363,Amsterdam,Noord-Holland,Sbo,Openbaar,41774,CET,9,509.55555555555605
120WT_2017,2017,SSBO Het Spectrum,1087JA,AMSTERDAM,363,Amsterdam,Noord-Holland,Sbo,Openbaar,41774,CET,11,514.5454545454551
020XA_2017,2017,Basisschool Oscar Carre,1072TS,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,IEP,29,85.9810184666693
020XC_2017,2017,SBO De Kans,1064NE,AMSTERDAM,363,Amsterdam,Noord-Holland,Sbo,Openbaar,41579,CET,9,510.666666666667
020XO_2017,2017,Brede School Zeeheld,1013PV,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,22,537.454545454546
020XQ_2017,2017,De Roos,1056BK,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,18,534.388888888889
020XR_2017,2017,De Rozemarn,1102JA,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,42,532.571428571429
020XS_2017,2017,De Schakel,1102WD,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41716,CET,42,518.047619047619
020XT_2017,2017,Brede Sch De Spaarndammerhout,1014ZG,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41663,CET,6,526.166666666667
020XU_2017,2017,Olympia,1076BN,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,41781,CET,33,540.0
020XY_2017,2017,De Weidevogel,1028BK,AMSTERDAM,363,Amsterdam,Noord-Holland,Bo,Openbaar,42553,CET,25,536.88
