PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20180417;17UB;00;OBS Daltonschool De Horst;7328TK;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;0;7;8;0;0;4;11;1;3;11
20180417;17UC;00;De Regenboog;3571CG;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;2;21;18;0;0;11;30;3;13;25
20180417;17UD;00;Dr J A Gerth V Wijksch;2523GW;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;3;20;14;0;4;13;20;16;0;21
20180417;17UE;00;Imelda school;3037BN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;3;7;6;0;1;5;10;1;5;10
20180417;17UG;00;OBS De Bongerd;7326BD;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;1;11;11;0;0;6;17;1;8;14
20180417;17UH;00;Sterrenborgh;7546EG;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;0;29;11;0;1;11;28;1;20;19
20180417;17VA;00;Chr BS De Vliermeent;2564HT;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;2;47;0;0;2;8;39;2;25;22
20180417;17WX;00;Basissch Montini;3741CS;BAARN; 308;Baarn;Utrecht;Bo;Rooms-Katholiek;69447;1;18;1;15;0;7;28;0;18;17
20180417;17WY;00;Kbs De Wegwijzer;4847HE;TETERINGEN; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;6;17;23;0;1;8;37;3;12;31
20180417;17WZ;00;Basisschool 't Breerke;6051GG;MAASBRACHT;1641;Maasgouw;Limburg;Bo;Rooms-Katholiek;41797;1;15;15;0;0;6;25;1;18;12
20180417;17XB;00;De Kleine Vliegenier;3555VM;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;10;21;11;0;2;14;26;6;19;17
20180417;17XC;00;Ds Dj Karressch Chr BSO;2574PK;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;1;16;9;5;0;7;24;0;11;20
20180417;17XF;00;Slotschool;9076EC;ST.-ANNAPAROCHIE;  63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;2;10;3;8;0;5;18;0;9;14
20180417;17XI;00;BS Marco Polo;4613CX;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;Bo;Protestants-Christelijk;40517;2;14;1;11;0;6;22;0;6;22
20180417;17XQ;00;Basisschool Schinveld;6451EN;SCHINVELD; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41516;0;12;23;0;0;11;24;5;14;16
20180417;17XT;00;rkbs St. Bavo;4891CG;RIJSBERGEN; 879;Zundert;Noord-Brabant;Bo;Rooms-Katholiek;75934;1;23;30;0;2;19;33;1;17;36
20180417;17XV;00;Basissch St Aloysius;3741AK;BAARN; 308;Baarn;Utrecht;Bo;Rooms-Katholiek;69447;2;16;2;8;0;6;22;0;9;19
20180417;17XW;00;Kbs Helder Camara;4847KS;TETERINGEN; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;3;21;25;0;0;15;34;3;14;32
20180417;17XX;00;Basissch De Toermalijn;6051KX;MAASBRACHT;1641;Maasgouw;Limburg;Bo;Rooms-Katholiek;41797;2;19;21;0;1;8;33;16;0;26
20180417;17XZ;00;Jhr Mr Hmj V Asch van W;3532CX;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;3;12;5;0;0;7;13;0;9;11
20180417;17YA;00;Paul Krugersch V Chr BSO;2572PV;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;5;15;4;0;4;9;11;1;12;11
20180417;17YE;00;Chr Bs De Grebbe;4621HE;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;Bo;Protestants-Christelijk;40517;3;9;0;9;0;7;14;0;7;14
20180417;17YN;00;Wg van de Hulstschool;3522TM;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;0;6;7;0;0;2;11;0;5;8
20180417;17YO;00;Chr BS De Ontmoeting;2516KE;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;2;9;8;0;2;7;10;1;8;10
20180417;17YR;00;Dominicusschool;3039RG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;1;7;4;0;0;3;9;0;6;6
20180417;17YV;00;OBS De Marke;7327DJ;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;4;15;7;0;0;12;14;14;0;12
20180417;17YV;01;OBS De Dalk;7381BE;KLARENBEEK; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;0;4;1;0;0;1;4;0;3;2
20180417;17YX;00;Chr Basisschool De Brug;3531JJ;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;2;20;20;0;0;7;35;0;19;23
20180417;17YY;00;Jan V Nassauschool;2515TM;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;4;12;13;0;0;11;18;13;0;16
20180417;17ZD;00;RK Maria Basisschool;3021LN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;4;22;14;0;3;13;24;2;17;21
20180417;17ZF;00;OBS Beekbergen;7361AV;BEEKBERGEN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;1;10;11;0;0;7;15;1;4;17
20180417;17ZG;00;Chr Basissch De Fakkel;3515VB;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;4;9;15;0;0;4;24;11;0;17
20180417;17ZH;00;Pr Ireneschool V Chr Bso;2515GE;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;0;10;5;0;1;8;6;0;7;8
20180417;17ZI;00;Emmaus school;3022SE;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;12;38;13;0;9;32;22;4;44;15
20180417;17ZK;00;OBS Oosterhuizen;7364BZ;LIEREN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;2;8;6;0;0;3;13;1;6;9
20180417;17ZL;00;KBS De Notenboom;3582CJ;UTRECHT; 344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;1;4;0;0;0;4;1;0;3;2
20180417;17ZM;00;Meester Schabergschool;2513XX;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;1;7;2;0;0;4;6;0;3;7
20180417;17ZO;00;Mariasch v Kath BSO;3027CN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;10;10;6;0;5;12;9;1;12;13
20180417;17ZP;00;Gunterslaer;5627HT;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;0;15;11;3;0;10;19;0;10;19
20180417;17ZQ;00;OBS De Tweede Stee;7371BZ;LOENEN GLD; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;0;5;13;0;0;2;16;0;8;10
20180417;17ZR;00;Lukasschool;3527BR;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;1;17;8;0;0;11;15;0;10;16
20180417;17ZR;02;Da Costa Basisschool;3526VN;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;1;6;8;0;0;4;11;0;5;10
20180417;17ZS;00;Dr M M Den Hertogschool;2595TA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;2;8;8;1;2;9;8;3;5;11
20180417;17ZU;00;Valentijnschool;3026RH;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;11;32;12;0;6;35;14;10;20;25
20180417;17ZV;00;Wethouder Van Eupen;5631JM;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;5;7;14;7;0;7;26;0;13;20
20180417;17ZY;00;PC BS De Baanbreker;3524HH;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;0;0;0;0;0;0;0;0;0;0
20180417;17ZZ;00;Chr basisschool De Horizon;2522DM;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;3;9;15;0;0;8;19;1;11;15
20180417;18AA;00;Nicolaas school;3026AN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;8;51;39;0;5;38;55;6;42;50
20180417;18AB;00;BS Atalanta;5622CL;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;2;10;6;3;0;8;13;0;7;14
20180417;18AC;00;Da Costa BS Hoograven;3525AR;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;1;11;3;0;0;8;7;0;6;9
20180417;18AE;00;Wilakkers;5614CM;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;0;21;23;0;0;1;43;1;11;32
20180417;18AF;00;OBS Heuvellaan;7314BM;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;1;18;29;0;0;5;43;0;14;34
20180417;18AH;00;De Provenier;3033XG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;3;11;8;0;3;9;10;0;9;13
20180417;18AK;00;Oscar Romero school;3034CS;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;6;16;4;0;2;16;8;7;15;4
20180417;18AP;00;Augustinus school;3014TP;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;2;10;10;0;0;8;14;0;7;15
20180417;18AQ;00;Bs Trudo;5616GB;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;0;15;9;0;0;5;19;0;10;14
20180417;18AR;00;Maria Montessorischool;2548NT;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;5;14;33;0;0;7;45;2;14;36
20180417;18AU;00;Willibrordschool;3011GM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;6;32;9;0;1;19;27;3;16;28
20180417;18AX;00;Basissch De Wegwijzer;3205EB;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Rooms-Katholiek;24597;3;12;19;6;0;8;32;0;17;23
20180417;18BA;00;Nassauschool;9717CE;GRONINGEN;  14;Groningen;Groningen;Bo;Protestants-Christelijk;69669;2;22;35;0;0;7;52;1;23;35
20180417;18BB;00;Paus Johannes school;3204AK;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Rooms-Katholiek;24597;5;25;0;11;0;11;30;0;21;20
20180417;18BG;00;Mgr Bekkers school;3203BM;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Rooms-Katholiek;24597;0;14;20;0;0;7;27;0;6;28
20180417;18BJ;00;De Akkers school;3206TC;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Rooms-Katholiek;24597;2;6;3;0;0;9;2;9;0;2
20180417;18BK;00;De Kameleon;5654DD;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;0;10;10;0;0;2;18;0;5;15
20180417;18BL;00;Passe-Partout;3059RD;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1;30;31;0;1;9;52;1;20;41
20180417;18BM;00;De Kleine Wereld;9713AT;GRONINGEN;  14;Groningen;Groningen;Bo;Protestants-Christelijk;69669;1;9;1;3;0;5;9;0;6;8
20180417;18BN;00;De Handreiking;5632TR;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;40378;0;5;21;0;0;3;23;0;8;18
20180417;18BO;00;De Waterlelie;3068KM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;2;10;0;14;0;4;22;0;10;16
20180417;18CF;00;De Wegwijzer;9741LE;GRONINGEN;  14;Groningen;Groningen;Bo;Protestants-Christelijk;69669;6;17;0;12;0;8;27;0;17;18
20180417;18DR;00;OBS Vuurvogel;2661AP;BERGSCHENHOEK;1621;Lansingerland;Zuid-Holland;Bo;Openbaar;41488;1;9;9;6;0;3;22;0;1;24
20180417;18DS;00;OBS Bellefleur;6669AK;DODEWAARD;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;1;5;1;2;0;3;6;0;3;6
20180417;18DS;01;Prins Willem - Alexanderschool;4054MS;ECHTELD;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;0;10;6;0;0;5;11;0;7;9
20180417;18DS;02;J.A. Houtkoperschool;4051AV;OCHTEN;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;0;3;0;2;0;1;4;0;2;3
20180417;18DS;03;Isandra;4053JN;IJZENDOORN;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;1;4;1;0;0;3;3;0;5;1
20180417;18DT;00;De Springplank;4793GZ;FIJNAART;1709;Moerdijk;Noord-Brabant;Bo;Openbaar;41471;0;9;0;3;0;1;11;0;2;10
20180417;18DU;00;Kiezel en Kei;2861VM;BERGAMBACHT;1931;Krimpenerwaard;Zuid-Holland;Bo;Openbaar;41401;5;24;20;0;2;14;33;3;23;23
20180417;18DW;00;OBS BS De Robbedoes;6291KC;VAALS; 981;Vaals;Limburg;Bo;Openbaar;41516;1;4;19;0;1;3;20;0;6;18
20180417;18DX;00;Openb BSO Willespoort;3648HP;WILNIS; 736;De Ronde Venen;Utrecht;Bo;Openbaar;41544;1;11;13;0;0;6;19;0;8;17
20180417;18DY;00;Bs De Boemerang;4761SB;ZEVENBERGEN;1709;Moerdijk;Noord-Brabant;Bo;Openbaar;41471;0;0;0;0;0;0;0;0;0;0
20180417;18EA;00;WereldKidz Kameleon;3941RN;DOORN;1581;Utrechtse Heuvelrug;Utrecht;Bo;Openbaar;41496;0;11;32;10;0;8;45;0;18;35
20180417;18EB;00;BS Esselyckerwoude;2481BA;WOUBRUGGE;1884;Kaag en Braassem;Zuid-Holland;Bo;Openbaar;28601;3;9;21;3;1;7;28;1;12;23
20180417;18EB;01;OBS De Torenvalk;2451BX;LEIMUIDEN;1884;Kaag en Braassem;Zuid-Holland;Bo;Openbaar;28601;0;0;0;0;0;0;0;0;0;0
20180417;18ED;00;Meester Kremer-School;1394CK;NEDERHORST DEN BERG;1696;Wijdemeren;Noord-Holland;Bo;Openbaar;41376;1;5;10;0;1;2;13;3;4;9
20180417;18EE;00;Globe;3081HZ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;3;22;11;0;1;14;21;1;14;21
20180417;18EG;00;Openbare Basisschool De Wierde;9774PN;ADORP;  53;Winsum;Groningen;Bo;Openbaar;13683;0;1;5;0;0;0;6;0;0;6
20180417;18EH;00;Basisschool;2731EZ;BENTHUIZEN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Openbaar;28601;1;7;0;7;0;2;13;0;6;9
20180417;18EJ;00;BS De Springplank;4872SB;ETTEN-LEUR; 777;Etten-Leur;Noord-Brabant;Bo;Openbaar;41604;3;33;21;0;1;14;42;0;27;30
20180417;18EK;00;OBS Frankendael;1759VJ;CALLANTSOOG; 441;Schagen;Noord-Holland;Bo;Openbaar;41438;1;14;0;4;0;6;13;0;11;8
20180417;18EL;00;OBS Mesch;6245KG;EIJSDEN;1903;Eijsden-Margraten;Limburg;Bo;Openbaar;11764;1;9;2;0;0;3;9;1;9;2
20180417;18EO;00;BS De Vogelaar;8281EX;GENEMUIDEN;1896;Zwartewaterland;Overijssel;Bo;Openbaar;41816;1;8;5;1;0;8;7;0;8;7
20180417;18EP;00;De Harpoen;1546LB;JISP; 880;Wormerland;Noord-Holland;Bo;Openbaar;41434;2;13;11;0;0;6;20;1;6;19
20180417;18ER;00;OBS Oudewater;3421KW;OUDEWATER; 589;Oudewater;Utrecht;Bo;Openbaar;41401;0;0;0;0;0;0;0;0;0;0
20180417;18ER;01;OBS Oudewater;3467PT;HEKENDORP; 589;Oudewater;Utrecht;Bo;Openbaar;41401;0;4;6;0;0;1;9;1;4;5
20180417;18ES;00;OBS De Sjtadssjool;6137AM;SITTARD;1883;Sittard-Geleen;Limburg;Bo;Openbaar;83280;5;16;1;27;0;8;41;0;15;34
20180417;18ET;00;De Pijlstaart;3645GR;VINKEVEEN; 736;De Ronde Venen;Utrecht;Bo;Openbaar;41544;0;19;26;0;0;7;38;2;22;21
20180417;18FA;00;Basisschool De Schatkist;6021LW;BUDEL;1706;Cranendonck;Noord-Brabant;Bo;Rooms-Katholiek;31384;0;6;16;0;0;6;16;0;3;19
20180417;18FC;00;Openbare Daltonbs De Klimop;5854ES;BERGEN L; 893;Bergen (L.);Limburg;Bo;Openbaar;41443;1;17;9;0;0;10;17;0;14;13
20180417;18FD;00;OBS De Meerpaal;4311AK;BRUINISSE;1676;Schouwen-Duiveland;Zeeland;Bo;Openbaar;41557;1;10;7;8;0;7;19;0;9;17
20180417;18FE;00;De Tovercirkel;6581HN;MALDEN; 252;Heumen;Gelderland;Bo;Openbaar;29810;0;19;23;0;0;8;34;1;17;24
20180417;18FF;00;Openbare Basisschool;3947PG;LANGBROEK; 352;Wijk bij Duurstede;Utrecht;Bo;Openbaar;42567;1;3;6;2;0;2;10;0;4;8
20180417;18FG;00;De Regenboog;2211JN;NOORDWIJKERHOUT; 576;Noordwijkerhout;Zuid-Holland;Bo;Openbaar;41362;1;23;20;0;1;6;37;0;17;27
20180417;18FH;00;Basisschool De Statie;4551AL;SAS VAN GENT; 715;Terneuzen;Zeeland;Bo;Openbaar;40803;3;10;8;0;0;10;11;1;9;11
20180417;18FI;00;Basissch Torenven;1749AM;WARMENHUIZEN; 441;Schagen;Noord-Holland;Bo;Openbaar;41438;1;16;2;32;0;6;45;0;15;36
20180417;18FJ;00;Tweestromen BS;6624KN;HEEREWAARDEN; 263;Maasdriel;Gelderland;Bo;Openbaar;41633;0;4;5;0;0;1;8;1;3;5
20180417;18FK;00;Obs 't Montferland;7041DH;'S-HEERENBERG;1955;Montferland;Gelderland;Bo;Openbaar;41501;0;23;13;0;0;8;28;0;22;14
20180417;18FM;00;OBS De Woelwaters;7071WT;ULFT;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;1;16;16;0;0;5;28;0;12;21
20180417;18FN;00;De Meerkoet;1746AP;DIRKSHORN; 441;Schagen;Noord-Holland;Bo;Openbaar;41438;3;4;2;2;0;5;6;0;8;3
20180417;18FU;00;Dr H Bavinckschool;3752DA;BUNSCHOTEN-SPAKENBURG; 313;Bunschoten;Utrecht;Bo;Gereformeerd vrijgemaakt;49960;3;11;12;0;1;5;20;1;11;14
20180417;18FV;00;Basissch St Michael;9712EW;GRONINGEN;  14;Groningen;Groningen;Bo;Rooms-Katholiek;53860;2;15;11;0;1;4;23;2;10;16
20180417;18FY;00;OBS De Opstap;9822AZ;NIEKERK GROOTEGAST;  15;Grootegast;Groningen;Bo;Openbaar;41846;0;4;5;0;0;2;7;0;8;1
20180417;18GA;00;obs Jansenius De Vries;9989EB;WARFFUM;1651;Eemsmond;Groningen;Bo;Openbaar;13683;2;10;5;0;1;2;14;0;11;6
20180417;18GB;00;BS De Lichtboei;4361BT;WESTKAPELLE; 717;Veere;Zeeland;Bo;Openbaar;42610;1;2;0;2;0;1;4;0;2;3
20180417;18GD;00;Kon Juliana-School;2995VN;HEERJANSDAM; 642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;0;9;12;0;0;6;15;1;7;13
20180417;18GF;00;De Tweemaster;1393PT;NIGTEVECHT;1904;Stichtse Vecht;Utrecht;Bo;Openbaar;41376;0;6;2;0;0;0;8;0;5;3
20180417;18GH;00;BS De Springplank;5491JL;SINT-OEDENRODE;1948;Meierijstad;Noord-Brabant;Bo;Openbaar;13674;4;11;9;0;1;9;14;4;8;12
20180417;18GP;00;OBS De Springplank;4847HE;TETERINGEN; 758;Breda;Noord-Brabant;Bo;Openbaar;41869;4;4;3;0;0;5;6;3;4;4
20180417;18GQ;00;OBS De Wilgen;5252AW;VLIJMEN; 797;Heusden;Noord-Brabant;Bo;Openbaar;78222;4;20;16;0;0;9;31;0;15;25
20180417;18GS;00;'t Getij;4587EP;KLOOSTERZANDE; 677;Hulst;Zeeland;Bo;Openbaar;40803;1;12;17;0;3;6;21;6;5;19
20180417;18GT;00;BS J H Van Dale;4524BL;SLUIS;1714;Sluis;Zeeland;Bo;Openbaar;41637;0;3;6;3;0;1;11;0;3;9
20180417;18GU;00;Bs Burg Sigmond;4251GE;WERKENDAM; 870;Werkendam;Noord-Brabant;Bo;Openbaar;41878;1;12;7;0;0;7;13;1;10;9
20180417;18GW;00;OBS De Vrijheid;8081VZ;ELBURG; 230;Elburg;Gelderland;Bo;Openbaar;41345;3;3;1;0;0;2;5;0;5;2
20180417;18GW;01;OBS De Blerck;8084EJ;'T HARDE; 230;Elburg;Gelderland;Bo;Openbaar;41345;0;9;6;1;0;6;10;0;8;8
20180417;18GY;00;De Kameleon;3083ZG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;11;24;14;5;1;24;29;2;33;19
20180417;18GZ;00;BS De Toverlaars;4871ND;ETTEN-LEUR; 777;Etten-Leur;Noord-Brabant;Bo;Openbaar;41604;2;11;27;0;0;9;31;1;11;28
20180417;18HB;00;OBs De Iemenhof;7761BR;SCHOONEBEEK; 114;Emmen;Drenthe;Bo;Openbaar;10249;0;12;8;0;0;2;18;0;6;14
20180417;18HD;00;OBS De Sleutelaar;5531TW;BLADEL;1728;Bladel;Noord-Brabant;Bo;Openbaar;41662;0;3;2;0;0;0;5;0;1;4
20180417;18HF;00;Mandegoud;9977SE;KLOOSTERBUREN;1663;De Marne;Groningen;Bo;Openbaar;13683;2;7;6;0;0;5;10;0;9;6
20180417;18HG;00;Eben Haezerschool;2903AC;CAPELLE AAN DEN IJSSEL; 502;Capelle aan den IJssel;Zuid-Holland;Bo;Reformatorisch;21478;4;13;18;0;2;8;25;2;11;22
20180417;18HI;00;"Basisschool ""Kla4""";3831JT;LEUSDEN; 327;Leusden;Utrecht;Bo;Rooms-Katholiek;41886;2;6;20;0;1;7;20;2;10;16
20180417;18HK;00; Basisschool De Boogurt;6021BP;BUDEL;1706;Cranendonck;Noord-Brabant;Bo;Rooms-Katholiek;31384;2;16;11;0;0;11;18;0;12;17
20180417;18HL;00;De Hoeksteen;9743EZ;GRONINGEN;  14;Groningen;Groningen;Bo;Protestants-Christelijk;69669;1;16;1;18;0;6;30;0;16;20
20180417;18HN;00;De Vuurvogel;6581TC;MALDEN; 252;Heumen;Gelderland;Bo;Openbaar;29810;0;21;4;19;1;5;38;0;24;20
20180417;18HO;00;Opb Basissch Het Palet;4043MR;OPHEUSDEN;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;0;5;2;0;0;1;6;0;4;3
20180417;18HO;01;Opb Basissch Het Palet;4041XV;KESTEREN;1740;Neder-Betuwe;Gelderland;Bo;Openbaar;41691;0;4;3;0;0;1;6;0;5;2
20180417;18HP;00;Basisschool Laureyn;4553CH;PHILIPPINE; 715;Terneuzen;Zeeland;Bo;Openbaar;40803;1;7;7;0;0;6;9;0;6;9
20180417;18HQ;00;Obs de Bouwsteen;9684AM;FINSTERWOLDE;1895;Oldambt;Groningen;Bo;Openbaar;41613;1;6;2;0;0;3;6;0;5;4
20180417;18HR;00;Daltonschool Hillegom;2181CZ;HILLEGOM; 534;Hillegom;Zuid-Holland;Bo;Openbaar;41362;1;4;11;0;0;6;10;0;9;7
20180417;18HS;00;BS 't Ravelijn;4285EE;WOUDRICHEM; 874;Woudrichem;Noord-Brabant;Bo;Openbaar;41878;1;8;6;0;0;2;13;0;8;7
20180417;18HS;01;Basissch De Almgaard;4286DE;ALMKERK; 874;Woudrichem;Noord-Brabant;Bo;Openbaar;41878;1;7;5;0;0;2;11;0;4;9
20180417;18HT;00;Kon Beatrix Basisschool;4116GE;BUREN GLD; 214;Buren;Gelderland;Bo;Openbaar;41538;2;10;16;0;1;12;15;4;13;11
20180417;18HX;00;Calvijnschool;3751CP;BUNSCHOTEN-SPAKENBURG; 313;Bunschoten;Utrecht;Bo;Gereformeerd vrijgemaakt;49960;1;16;8;0;1;7;17;2;11;12
20180417;18IC;00;BS Bijvanck;1261MX;BLARICUM; 376;Blaricum;Noord-Holland;Bo;Openbaar;41376;0;9;6;0;0;3;12;0;5;10
20180417;18ID;00;Basissch Buten De Poorte;3252AH;GOEDEREEDE;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Openbaar;41502;0;5;5;0;0;1;9;0;1;9
20180417;18IE;00;BS De Zilveren Maan;2421NK;NIEUWKOOP; 569;Nieuwkoop;Zuid-Holland;Bo;Openbaar;28601;5;30;20;0;2;17;36;4;27;24
20180417;18IF;00;OBS de Salto;7462JA;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Openbaar;41476;2;3;1;7;1;3;9;0;3;10
20180417;18IJ;00;OBS de Wezeboom;7961NJ;RUINERWOLD;1690;De Wolden;Drenthe;Bo;Openbaar;41895;0;3;5;0;0;3;5;0;4;4
20180417;18IP;00;Burg Verschoor-School;4254CW;SLEEUWIJK; 870;Werkendam;Noord-Brabant;Bo;Openbaar;41878;0;7;4;0;0;2;9;3;4;4
20180417;18IQ;00;Piet Mondriaan;1391XL;ABCOUDE; 736;De Ronde Venen;Utrecht;Bo;Openbaar;41843;1;25;21;0;0;4;43;1;18;28
20180417;18IU;00;'t Hunnighouwersgat;8891GH;MIDSLAND;  93;Terschelling;Friesland;Bo;Openbaar;10867;0;2;6;0;0;1;7;0;0;8
20180417;18IX;00;Bs De Horizon;3481VR;HARMELEN; 632;Woerden;Utrecht;Bo;Openbaar;41527;0;5;7;4;0;0;16;0;2;14
20180417;18IY;00;OBS Prof Casimir;9291BS;KOLLUM;  79;Kollumerland en Nieuwkruisland;Friesland;Bo;Openbaar;41492;3;12;2;0;4;7;6;1;8;8
20180417;18IZ;00;BS Abt Emo;9922PM;WESTEREMDEN;  24;Loppersum;Groningen;Bo;Openbaar;41574;1;4;3;0;0;1;7;0;3;5
20180417;18JB;00;De Linde;7576VR;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;Openbaar;41565;3;16;1;18;0;8;30;0;15;23
20180417;18JD;00;BS De Fuut;1141JL;MONNICKENDAM; 852;Waterland;Noord-Holland;Bo;Openbaar;41434;2;14;8;0;1;6;17;4;12;8
20180417;18JE;00;BS De Havenrakkers;1151BA;BROEK IN WATERLAND; 852;Waterland;Noord-Holland;Bo;Openbaar;41434;1;5;33;0;0;1;38;0;6;33
20180417;18JF;00;De Venen;2811JE;REEUWIJK;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;Openbaar;41527;1;20;20;0;1;7;33;2;14;25
20180417;18JG;00;Rehobothschool;2907TK;CAPELLE AAN DEN IJSSEL; 502;Capelle aan den IJssel;Zuid-Holland;Bo;Reformatorisch;21478;1;12;8;0;1;3;17;0;5;16
