"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"Generatie";"Migratieachtergrond";"Perioden";"Bevolking_1"
"334";"T001038";"10000";"T001019";"T001040";"H007936";"2006JJ00";"97978"
"335";"T001038";"10000";"T001019";"T001040";"H007936";"2007JJ00";"98522"
"336";"T001038";"10000";"T001019";"T001040";"H007936";"2008JJ00";"100549"
"337";"T001038";"10000";"T001019";"T001040";"H007936";"2009JJ00";"104598"
"338";"T001038";"10000";"T001019";"T001040";"H007936";"2010JJ00";"107960"
"339";"T001038";"10000";"T001019";"T001040";"H007936";"2011JJ00";"111255"
"340";"T001038";"10000";"T001019";"T001040";"H007936";"2012JJ00";"115424"
"341";"T001038";"10000";"T001019";"T001040";"H007936";"2013JJ00";"120714"
"342";"T001038";"10000";"T001019";"T001040";"H007936";"2014JJ00";"125890"
"343";"T001038";"10000";"T001019";"T001040";"H007936";"2015JJ00";"130608"
"344";"T001038";"10000";"T001019";"T001040";"H007936";"2016JJ00";"135637"
"345";"T001038";"10000";"T001019";"T001040";"H007936";"2017JJ00";"141629"
"346";"T001038";"10000";"T001019";"T001040";"H007936";"2018JJ00";"148736"
"347";"T001038";"10000";"T001019";"T001040";"H007936";"2019JJ00";"156545"
"348";"T001038";"10000";"T001019";"T001040";"H007936";"2020JJ00";"166031"
"349";"T001038";"10000";"T001019";"T001040";"H007936";"2021JJ00";"169781"
"350";"T001038";"10000";"T001019";"T001040";"H007936";"2022JJ00";"181453"
"351";"T001038";"10000";"T001019";"T001040";"H007937";"1996JJ00";
"352";"T001038";"10000";"T001019";"T001040";"H007937";"1997JJ00";
"353";"T001038";"10000";"T001019";"T001040";"H007937";"1998JJ00";
"354";"T001038";"10000";"T001019";"T001040";"H007937";"1999JJ00";
"355";"T001038";"10000";"T001019";"T001040";"H007937";"2000JJ00";
"356";"T001038";"10000";"T001019";"T001040";"H007937";"2001JJ00";
"357";"T001038";"10000";"T001019";"T001040";"H007937";"2002JJ00";
"358";"T001038";"10000";"T001019";"T001040";"H007937";"2003JJ00";
"359";"T001038";"10000";"T001019";"T001040";"H007937";"2004JJ00";
"360";"T001038";"10000";"T001019";"T001040";"H007937";"2005JJ00";"65335"
"361";"T001038";"10000";"T001019";"T001040";"H007937";"2006JJ00";"72092"
"362";"T001038";"10000";"T001019";"T001040";"H007937";"2007JJ00";"92748"
"363";"T001038";"10000";"T001019";"T001040";"H007937";"2008JJ00";"107970"
"364";"T001038";"10000";"T001019";"T001040";"H007937";"2009JJ00";"125935"
"365";"T001038";"10000";"T001019";"T001040";"H007937";"2010JJ00";"140433"
"366";"T001038";"10000";"T001019";"T001040";"H007937";"2011JJ00";"157787"
"367";"T001038";"10000";"T001019";"T001040";"H007937";"2012JJ00";"178488"
"368";"T001038";"10000";"T001019";"T001040";"H007937";"2013JJ00";"193464"
"369";"T001038";"10000";"T001019";"T001040";"H007937";"2014JJ00";"209005"
"370";"T001038";"10000";"T001019";"T001040";"H007937";"2015JJ00";"230842"
"371";"T001038";"10000";"T001019";"T001040";"H007937";"2016JJ00";"249554"
"372";"T001038";"10000";"T001019";"T001040";"H007937";"2017JJ00";"268218"
"373";"T001038";"10000";"T001019";"T001040";"H007937";"2018JJ00";"290614"
"374";"T001038";"10000";"T001019";"T001040";"H007937";"2019JJ00";"316095"
"375";"T001038";"10000";"T001019";"T001040";"H007937";"2020JJ00";"343984"
"376";"T001038";"10000";"T001019";"T001040";"H007937";"2021JJ00";"381614"
"377";"T001038";"10000";"T001019";"T001040";"H007937";"2022JJ00";"410032"
"378";"T001038";"10000";"T001019";"T001040";"H008533";"1996JJ00";"4916"
"379";"T001038";"10000";"T001019";"T001040";"H008533";"1997JJ00";"7724"
"380";"T001038";"10000";"T001019";"T001040";"H008533";"1998JJ00";"11551"
"381";"T001038";"10000";"T001019";"T001040";"H008533";"1999JJ00";"15811"
"382";"T001038";"10000";"T001019";"T001040";"H008533";"2000JJ00";"21468"
"383";"T001038";"10000";"T001019";"T001040";"H008533";"2001JJ00";"26394"
"384";"T001038";"10000";"T001019";"T001040";"H008533";"2002JJ00";"31167"
"385";"T001038";"10000";"T001019";"T001040";"H008533";"2003JJ00";"34249"
"386";"T001038";"10000";"T001019";"T001040";"H008533";"2004JJ00";"36043"
"387";"T001038";"10000";"T001019";"T001040";"H008533";"2005JJ00";"37021"
"388";"T001038";"10000";"T001019";"T001040";"H008533";"2006JJ00";"37246"
"389";"T001038";"10000";"T001019";"T001040";"H008533";"2007JJ00";"37230"
"390";"T001038";"10000";"T001019";"T001040";"H008533";"2008JJ00";"37370"
"391";"T001038";"10000";"T001019";"T001040";"H008533";"2009JJ00";"37709"
"392";"T001038";"10000";"T001019";"T001040";"H008533";"2010JJ00";"38664"
"393";"T001038";"10000";"T001019";"T001040";"H008533";"2011JJ00";"40064"
"394";"T001038";"10000";"T001019";"T001040";"H008533";"2012JJ00";"41473"
"395";"T001038";"10000";"T001019";"T001040";"H008533";"2013JJ00";"42348"
"396";"T001038";"10000";"T001019";"T001040";"H008533";"2014JJ00";"43183"
"397";"T001038";"10000";"T001019";"T001040";"H008533";"2015JJ00";"43732"
"398";"T001038";"10000";"T001019";"T001040";"H008533";"2016JJ00";"44339"
"399";"T001038";"10000";"T001019";"T001040";"H008533";"2017JJ00";"46701"
"400";"T001038";"10000";"T001019";"T001040";"H008533";"2018JJ00";"47776"
"401";"T001038";"10000";"T001019";"T001040";"H008533";"2019JJ00";"49122"
"402";"T001038";"10000";"T001019";"T001040";"H008533";"2020JJ00";"50403"
"403";"T001038";"10000";"T001019";"T001040";"H008533";"2021JJ00";"51830"
"404";"T001038";"10000";"T001019";"T001040";"H008533";"2022JJ00";"54991"
"405";"T001038";"10000";"T001019";"T001040";"H008534";"1996JJ00";"186"
"406";"T001038";"10000";"T001019";"T001040";"H008534";"1997JJ00";"218"
"407";"T001038";"10000";"T001019";"T001040";"H008534";"1998JJ00";"269"
"408";"T001038";"10000";"T001019";"T001040";"H008534";"1999JJ00";"369"
"409";"T001038";"10000";"T001019";"T001040";"H008534";"2000JJ00";"440"
"410";"T001038";"10000";"T001019";"T001040";"H008534";"2001JJ00";"542"
"411";"T001038";"10000";"T001019";"T001040";"H008534";"2002JJ00";"671"
"412";"T001038";"10000";"T001019";"T001040";"H008534";"2003JJ00";"774"
"413";"T001038";"10000";"T001019";"T001040";"H008534";"2004JJ00";"864"
"414";"T001038";"10000";"T001019";"T001040";"H008534";"2005JJ00";"903"
"415";"T001038";"10000";"T001019";"T001040";"H008534";"2006JJ00";"940"
"416";"T001038";"10000";"T001019";"T001040";"H008534";"2007JJ00";"1000"
"417";"T001038";"10000";"T001019";"T001040";"H008534";"2008JJ00";"1058"
"418";"T001038";"10000";"T001019";"T001040";"H008534";"2009JJ00";"1185"
"419";"T001038";"10000";"T001019";"T001040";"H008534";"2010JJ00";"1327"
"420";"T001038";"10000";"T001019";"T001040";"H008534";"2011JJ00";"1392"
"421";"T001038";"10000";"T001019";"T001040";"H008534";"2012JJ00";"1497"
"422";"T001038";"10000";"T001019";"T001040";"H008534";"2013JJ00";"1629"
"423";"T001038";"10000";"T001019";"T001040";"H008534";"2014JJ00";"1771"
"424";"T001038";"10000";"T001019";"T001040";"H008534";"2015JJ00";"1990"
"425";"T001038";"10000";"T001019";"T001040";"H008534";"2016JJ00";"2257"
"426";"T001038";"10000";"T001019";"T001040";"H008534";"2017JJ00";"2569"
"427";"T001038";"10000";"T001019";"T001040";"H008534";"2018JJ00";"2852"
"428";"T001038";"10000";"T001019";"T001040";"H008534";"2019JJ00";"3252"
"429";"T001038";"10000";"T001019";"T001040";"H008534";"2020JJ00";"3722"
"430";"T001038";"10000";"T001019";"T001040";"H008534";"2021JJ00";"4026"
"431";"T001038";"10000";"T001019";"T001040";"H008534";"2022JJ00";"4359"
"432";"T001038";"10000";"T001019";"T001040";"H008535";"1996JJ00";"4879"
"433";"T001038";"10000";"T001019";"T001040";"H008535";"1997JJ00";"5265"
"434";"T001038";"10000";"T001019";"T001040";"H008535";"1998JJ00";"5576"
"435";"T001038";"10000";"T001019";"T001040";"H008535";"1999JJ00";"5978"
"436";"T001038";"10000";"T001019";"T001040";"H008535";"2000JJ00";"6290"
"437";"T001038";"10000";"T001019";"T001040";"H008535";"2001JJ00";"6668"
"438";"T001038";"10000";"T001019";"T001040";"H008535";"2002JJ00";"6971"
"439";"T001038";"10000";"T001019";"T001040";"H008535";"2003JJ00";"7192"
"440";"T001038";"10000";"T001019";"T001040";"H008535";"2004JJ00";"7285"
"441";"T001038";"10000";"T001019";"T001040";"H008535";"2005JJ00";"7379"
"442";"T001038";"10000";"T001019";"T001040";"H008535";"2006JJ00";"7375"
"443";"T001038";"10000";"T001019";"T001040";"H008535";"2007JJ00";"7395"
"444";"T001038";"10000";"T001019";"T001040";"H008535";"2008JJ00";"7468"
"445";"T001038";"10000";"T001019";"T001040";"H008535";"2009JJ00";"7651"
"446";"T001038";"10000";"T001019";"T001040";"H008535";"2010JJ00";"7742"
"447";"T001038";"10000";"T001019";"T001040";"H008535";"2011JJ00";"7835"
"448";"T001038";"10000";"T001019";"T001040";"H008535";"2012JJ00";"7932"
"449";"T001038";"10000";"T001019";"T001040";"H008535";"2013JJ00";"7982"
"450";"T001038";"10000";"T001019";"T001040";"H008535";"2014JJ00";"7989"
"451";"T001038";"10000";"T001019";"T001040";"H008535";"2015JJ00";"8064"
"452";"T001038";"10000";"T001019";"T001040";"H008535";"2016JJ00";"8173"
"453";"T001038";"10000";"T001019";"T001040";"H008535";"2017JJ00";"8270"
"454";"T001038";"10000";"T001019";"T001040";"H008535";"2018JJ00";"8388"
"455";"T001038";"10000";"T001019";"T001040";"H008535";"2019JJ00";"8549"
"456";"T001038";"10000";"T001019";"T001040";"H008535";"2020JJ00";"8713"
"457";"T001038";"10000";"T001019";"T001040";"H008535";"2021JJ00";"8849"
"458";"T001038";"10000";"T001019";"T001040";"H008535";"2022JJ00";"9016"
"459";"T001038";"10000";"T001019";"T001040";"H008536";"1996JJ00";"2"
"460";"T001038";"10000";"T001019";"T001040";"H008536";"1997JJ00";"2"
"461";"T001038";"10000";"T001019";"T001040";"H008536";"1998JJ00";"1"
"462";"T001038";"10000";"T001019";"T001040";"H008536";"1999JJ00";"1"
"463";"T001038";"10000";"T001019";"T001040";"H008536";"2000JJ00";"1"
"464";"T001038";"10000";"T001019";"T001040";"H008536";"2001JJ00";"2"
"465";"T001038";"10000";"T001019";"T001040";"H008536";"2002JJ00";"2"
"466";"T001038";"10000";"T001019";"T001040";"H008536";"2003JJ00";"2"
"467";"T001038";"10000";"T001019";"T001040";"H008536";"2004JJ00";"2"
"468";"T001038";"10000";"T001019";"T001040";"H008536";"2005JJ00";"3"
"469";"T001038";"10000";"T001019";"T001040";"H008536";"2006JJ00";"2"
"470";"T001038";"10000";"T001019";"T001040";"H008536";"2007JJ00";"2"
"471";"T001038";"10000";"T001019";"T001040";"H008536";"2008JJ00";"2"
"472";"T001038";"10000";"T001019";"T001040";"H008536";"2009JJ00";"2"
"473";"T001038";"10000";"T001019";"T001040";"H008536";"2010JJ00";"2"
"474";"T001038";"10000";"T001019";"T001040";"H008536";"2011JJ00";"2"
"475";"T001038";"10000";"T001019";"T001040";"H008536";"2012JJ00";"2"
"476";"T001038";"10000";"T001019";"T001040";"H008536";"2013JJ00";"3"
"477";"T001038";"10000";"T001019";"T001040";"H008536";"2014JJ00";"3"
"478";"T001038";"10000";"T001019";"T001040";"H008536";"2015JJ00";"4"
"479";"T001038";"10000";"T001019";"T001040";"H008536";"2016JJ00";"3"
"480";"T001038";"10000";"T001019";"T001040";"H008536";"2017JJ00";"1"
"481";"T001038";"10000";"T001019";"T001040";"H008536";"2018JJ00";"1"
"482";"T001038";"10000";"T001019";"T001040";"H008536";"2019JJ00";"2"
"483";"T001038";"10000";"T001019";"T001040";"H008536";"2020JJ00";"3"
"484";"T001038";"10000";"T001019";"T001040";"H008536";"2021JJ00";"3"
"485";"T001038";"10000";"T001019";"T001040";"H008536";"2022JJ00";"2"
"486";"T001038";"10000";"T001019";"T001040";"H008537";"1996JJ00";"9"
"487";"T001038";"10000";"T001019";"T001040";"H008537";"1997JJ00";"9"
"488";"T001038";"10000";"T001019";"T001040";"H008537";"1998JJ00";"9"
"489";"T001038";"10000";"T001019";"T001040";"H008537";"1999JJ00";"12"
"490";"T001038";"10000";"T001019";"T001040";"H008537";"2000JJ00";"10"
"491";"T001038";"10000";"T001019";"T001040";"H008537";"2001JJ00";"10"
"492";"T001038";"10000";"T001019";"T001040";"H008537";"2002JJ00";"10"
"493";"T001038";"10000";"T001019";"T001040";"H008537";"2003JJ00";"10"
"494";"T001038";"10000";"T001019";"T001040";"H008537";"2004JJ00";"9"
"495";"T001038";"10000";"T001019";"T001040";"H008537";"2005JJ00";"10"
"496";"T001038";"10000";"T001019";"T001040";"H008537";"2006JJ00";"11"
"497";"T001038";"10000";"T001019";"T001040";"H008537";"2007JJ00";"12"
"498";"T001038";"10000";"T001019";"T001040";"H008537";"2008JJ00";"11"
"499";"T001038";"10000";"T001019";"T001040";"H008537";"2009JJ00";"11"
"500";"T001038";"10000";"T001019";"T001040";"H008537";"2010JJ00";"11"
"501";"T001038";"10000";"T001019";"T001040";"H008537";"2011JJ00";"11"
"502";"T001038";"10000";"T001019";"T001040";"H008537";"2012JJ00";"11"
"503";"T001038";"10000";"T001019";"T001040";"H008537";"2013JJ00";"13"
"504";"T001038";"10000";"T001019";"T001040";"H008537";"2014JJ00";"13"
"505";"T001038";"10000";"T001019";"T001040";"H008537";"2015JJ00";"14"
"506";"T001038";"10000";"T001019";"T001040";"H008537";"2016JJ00";"20"
"507";"T001038";"10000";"T001019";"T001040";"H008537";"2017JJ00";"20"
"508";"T001038";"10000";"T001019";"T001040";"H008537";"2018JJ00";"23"
"509";"T001038";"10000";"T001019";"T001040";"H008537";"2019JJ00";"23"
"510";"T001038";"10000";"T001019";"T001040";"H008537";"2020JJ00";"32"
"511";"T001038";"10000";"T001019";"T001040";"H008537";"2021JJ00";"31"
"512";"T001038";"10000";"T001019";"T001040";"H008537";"2022JJ00";"39"
"513";"T001038";"10000";"T001019";"T001040";"H008538";"1996JJ00";"5"
"514";"T001038";"10000";"T001019";"T001040";"H008538";"1997JJ00";"6"
"515";"T001038";"10000";"T001019";"T001040";"H008538";"1998JJ00";"5"
"516";"T001038";"10000";"T001019";"T001040";"H008538";"1999JJ00";"4"
"517";"T001038";"10000";"T001019";"T001040";"H008538";"2000JJ00";"4"
"518";"T001038";"10000";"T001019";"T001040";"H008538";"2001JJ00";"5"
"519";"T001038";"10000";"T001019";"T001040";"H008538";"2002JJ00";"7"
"520";"T001038";"10000";"T001019";"T001040";"H008538";"2003JJ00";"7"
"521";"T001038";"10000";"T001019";"T001040";"H008538";"2004JJ00";"6"
"522";"T001038";"10000";"T001019";"T001040";"H008538";"2005JJ00";"6"
"523";"T001038";"10000";"T001019";"T001040";"H008538";"2006JJ00";"8"
"524";"T001038";"10000";"T001019";"T001040";"H008538";"2007JJ00";"9"
"525";"T001038";"10000";"T001019";"T001040";"H008538";"2008JJ00";"9"
"526";"T001038";"10000";"T001019";"T001040";"H008538";"2009JJ00";"8"
"527";"T001038";"10000";"T001019";"T001040";"H008538";"2010JJ00";"9"
"528";"T001038";"10000";"T001019";"T001040";"H008538";"2011JJ00";"9"
"529";"T001038";"10000";"T001019";"T001040";"H008538";"2012JJ00";"12"
"530";"T001038";"10000";"T001019";"T001040";"H008538";"2013JJ00";"13"
"531";"T001038";"10000";"T001019";"T001040";"H008538";"2014JJ00";"15"
"532";"T001038";"10000";"T001019";"T001040";"H008538";"2015JJ00";"17"
"533";"T001038";"10000";"T001019";"T001040";"H008538";"2016JJ00";"17"
"534";"T001038";"10000";"T001019";"T001040";"H008538";"2017JJ00";"19"
"535";"T001038";"10000";"T001019";"T001040";"H008538";"2018JJ00";"29"
"536";"T001038";"10000";"T001019";"T001040";"H008538";"2019JJ00";"28"
"537";"T001038";"10000";"T001019";"T001040";"H008538";"2020JJ00";"29"
"538";"T001038";"10000";"T001019";"T001040";"H008538";"2021JJ00";"33"
"539";"T001038";"10000";"T001019";"T001040";"H008538";"2022JJ00";"39"
"540";"T001038";"10000";"T001019";"T001040";"H008539";"1996JJ00";"2594"
"541";"T001038";"10000";"T001019";"T001040";"H008539";"1997JJ00";"3071"
"542";"T001038";"10000";"T001019";"T001040";"H008539";"1998JJ00";"3352"
"543";"T001038";"10000";"T001019";"T001040";"H008539";"1999JJ00";"3693"
"544";"T001038";"10000";"T001019";"T001040";"H008539";"2000JJ00";"4477"
"545";"T001038";"10000";"T001019";"T001040";"H008539";"2001JJ00";"5852"
"546";"T001038";"10000";"T001019";"T001040";"H008539";"2002JJ00";"7962"
"547";"T001038";"10000";"T001019";"T001040";"H008539";"2003JJ00";"11710"
"548";"T001038";"10000";"T001019";"T001040";"H008539";"2004JJ00";"12281"
"549";"T001038";"10000";"T001019";"T001040";"H008539";"2005JJ00";"11601"
"550";"T001038";"10000";"T001019";"T001040";"H008539";"2006JJ00";"10476"
"551";"T001038";"10000";"T001019";"T001040";"H008539";"2007JJ00";"9459"
"552";"T001038";"10000";"T001019";"T001040";"H008539";"2008JJ00";"9094"
"553";"T001038";"10000";"T001019";"T001040";"H008539";"2009JJ00";"9015"
"554";"T001038";"10000";"T001019";"T001040";"H008539";"2010JJ00";"8934"
"555";"T001038";"10000";"T001019";"T001040";"H008539";"2011JJ00";"8849"
"556";"T001038";"10000";"T001019";"T001040";"H008539";"2012JJ00";"8752"
"557";"T001038";"10000";"T001019";"T001040";"H008539";"2013JJ00";"8575"
"558";"T001038";"10000";"T001019";"T001040";"H008539";"2014JJ00";"8495"
"559";"T001038";"10000";"T001019";"T001040";"H008539";"2015JJ00";"8428"
"560";"T001038";"10000";"T001019";"T001040";"H008539";"2016JJ00";"8365"
"561";"T001038";"10000";"T001019";"T001040";"H008539";"2017JJ00";"8490"
"562";"T001038";"10000";"T001019";"T001040";"H008539";"2018JJ00";"8561"
"563";"T001038";"10000";"T001019";"T001040";"H008539";"2019JJ00";"8737"
"564";"T001038";"10000";"T001019";"T001040";"H008539";"2020JJ00";"8935"
"565";"T001038";"10000";"T001019";"T001040";"H008539";"2021JJ00";"9137"
"566";"T001038";"10000";"T001019";"T001040";"H008539";"2022JJ00";"9363"
"567";"T001038";"10000";"T001019";"T001040";"H008540";"1996JJ00";"12"
"568";"T001038";"10000";"T001019";"T001040";"H008540";"1997JJ00";"13"
"569";"T001038";"10000";"T001019";"T001040";"H008540";"1998JJ00";"18"
"570";"T001038";"10000";"T001019";"T001040";"H008540";"1999JJ00";"19"
"571";"T001038";"10000";"T001019";"T001040";"H008540";"2000JJ00";"20"
"572";"T001038";"10000";"T001019";"T001040";"H008540";"2001JJ00";"23"
"573";"T001038";"10000";"T001019";"T001040";"H008540";"2002JJ00";"24"
"574";"T001038";"10000";"T001019";"T001040";"H008540";"2003JJ00";"27"
"575";"T001038";"10000";"T001019";"T001040";"H008540";"2004JJ00";"34"
"576";"T001038";"10000";"T001019";"T001040";"H008540";"2005JJ00";"32"
"577";"T001038";"10000";"T001019";"T001040";"H008540";"2006JJ00";"28"
"578";"T001038";"10000";"T001019";"T001040";"H008540";"2007JJ00";"27"
"579";"T001038";"10000";"T001019";"T001040";"H008540";"2008JJ00";"30"
"580";"T001038";"10000";"T001019";"T001040";"H008540";"2009JJ00";"29"
"581";"T001038";"10000";"T001019";"T001040";"H008540";"2010JJ00";"29"
"582";"T001038";"10000";"T001019";"T001040";"H008540";"2011JJ00";"33"
"583";"T001038";"10000";"T001019";"T001040";"H008540";"2012JJ00";"31"
"584";"T001038";"10000";"T001019";"T001040";"H008540";"2013JJ00";"30"
"585";"T001038";"10000";"T001019";"T001040";"H008540";"2014JJ00";"30"
"586";"T001038";"10000";"T001019";"T001040";"H008540";"2015JJ00";"30"
"587";"T001038";"10000";"T001019";"T001040";"H008540";"2016JJ00";"27"
"588";"T001038";"10000";"T001019";"T001040";"H008540";"2017JJ00";"28"
"589";"T001038";"10000";"T001019";"T001040";"H008540";"2018JJ00";"27"
"590";"T001038";"10000";"T001019";"T001040";"H008540";"2019JJ00";"27"
"591";"T001038";"10000";"T001019";"T001040";"H008540";"2020JJ00";"27"
"592";"T001038";"10000";"T001019";"T001040";"H008540";"2021JJ00";"28"
"593";"T001038";"10000";"T001019";"T001040";"H008540";"2022JJ00";"29"
"594";"T001038";"10000";"T001019";"T001040";"H008532";"1996JJ00";"0"
"595";"T001038";"10000";"T001019";"T001040";"H008532";"1997JJ00";"0"
"596";"T001038";"10000";"T001019";"T001040";"H008532";"1998JJ00";"0"
"597";"T001038";"10000";"T001019";"T001040";"H008532";"1999JJ00";"0"
"598";"T001038";"10000";"T001019";"T001040";"H008532";"2000JJ00";"0"
"599";"T001038";"10000";"T001019";"T001040";"H008532";"2001JJ00";"0"
"600";"T001038";"10000";"T001019";"T001040";"H008532";"2002JJ00";"0"
"601";"T001038";"10000";"T001019";"T001040";"H008532";"2003JJ00";"0"
"602";"T001038";"10000";"T001019";"T001040";"H008532";"2004JJ00";"0"
"603";"T001038";"10000";"T001019";"T001040";"H008532";"2005JJ00";"0"
"604";"T001038";"10000";"T001019";"T001040";"H008532";"2006JJ00";"0"
"605";"T001038";"10000";"T001019";"T001040";"H008532";"2007JJ00";"0"
"606";"T001038";"10000";"T001019";"T001040";"H008532";"2008JJ00";"0"
"607";"T001038";"10000";"T001019";"T001040";"H008532";"2009JJ00";"0"
"608";"T001038";"10000";"T001019";"T001040";"H008532";"2010JJ00";"0"
"609";"T001038";"10000";"T001019";"T001040";"H008532";"2011JJ00";"0"
"610";"T001038";"10000";"T001019";"T001040";"H008532";"2012JJ00";"0"
